46920757,41.2681,1.96427,23572
206963833,41.2674,1.96048,23899
46920701,41.2656,1.94503,25206.8
206963829,41.2629,1.93075,26442.9
1125509645,41.2621,1.92801,26689.1
1125509693,41.2602,1.92141,27284.3
1125509504,41.256,1.91067,28297.2
528908099,41.2554,1.90623,28675.4
1125509520,41.2546,1.90319,28945.1
46920665,41.2482,1.88723,30465.5
46920641,41.236,1.84965,33898.4
1422370776,41.2377,1.82393,36080.8
420200118,41.2389,1.81133,37156.4
374304785,41.2394,1.80645,37570.1
374310349,41.2382,1.80075,38071
663771880,41.2348,1.79209,38892.9
46920562,41.2259,1.77786,40440.1
504894368,41.2204,1.7636,41793.8
1300507870,41.2199,1.75856,42222.7
504894329,41.22,1.75148,42818.2
1134704682,41.2188,1.74084,43727.4
632209935,41.2201,1.73124,44550.3
634581137,41.2165,1.72043,45545.4
46920461,41.209,1.70893,46814.4
634581070,41.2082,1.70575,47097.8
634581064,41.2079,1.69393,48089.7
46920419,41.2041,1.6757,49673
367656942,41.199,1.65242,51702.3
46920389,41.1948,1.63208,53468.4
46920344,41.1906,1.58668,57295.9
540031157,41.1889,1.56641,59002.9
46920307,41.1886,1.54364,60910.2
46920282,41.1855,1.52211,62743.9
46920276,41.1791,1.51354,63761.4
46919499,41.1669,1.46873,67752.7
1066621668,41.1617,1.44965,69451.8
46911457,41.1522,1.42863,71501.9
46911440,41.1422,1.40268,73963.9
1208534753,41.1368,1.37524,76338
1208534837,41.1365,1.37143,76659.6
46911399,41.1388,1.3528,78243.1
1088337543,41.1389,1.34952,78518.9
46911385,41.1377,1.34411,78992.7
1088337795,41.1319,1.32521,80705.1
46911193,41.1306,1.30924,82052.3
46911169,41.1263,1.29177,83613.2
822145092,41.1207,1.27724,84984
46911123,41.1169,1.26764,85888.3
1254685684,41.1131,1.25661,86909.3
1030655256,41.1118,1.25417,87153.9
912172977,41.1105,1.25202,87389.8
954842742,41.1101,1.25143,87453.5
954842869,41.1099,1.25086,87509.9
954842818,41.1097,1.25007,87578.6
995925537,41.1098,1.2499,87612.5
995925791,41.11,1.24974,87659.9
819190474,41.1101,1.24953,87684.8
819190459,41.1105,1.24894,87775.3
819190437,41.1111,1.24575,88050.6
819190484,41.1117,1.24426,88220.7
332308109,41.1119,1.24283,88342.6
819190464,41.1123,1.24086,88513.1
332308682,41.1126,1.2392,88656.6
332127854,41.1162,1.23757,89099.1
333295739,41.1163,1.23537,89284.2
332127355,41.1164,1.235,89317
963264375,41.1164,1.23481,89333.8
332127347,41.1163,1.23467,89349.5
332127469,41.1162,1.23462,89362.7
963264702,41.116,1.23455,89387.8
963264359,41.1158,1.23361,89470.8
826246112,41.1158,1.23285,89536.1
826246124,41.1158,1.23273,89546.6
1000894987,41.1157,1.23241,89577.4
1000894676,41.1156,1.22653,90070.4
1000895523,41.1155,1.22555,90153
1000894632,41.1155,1.22369,90309.4
408184914,41.1154,1.22206,90446.9
915552054,41.1154,1.21889,90712.5
1029886904,41.1153,1.21515,91025.9
1029886617,41.1152,1.21311,91196.7
918165032,41.1152,1.2112,91357
918165062,41.1153,1.21067,91403.9
996609434,41.1154,1.21043,91426.4
996608976,41.1151,1.20969,91494.7
529091963,41.1149,1.19454,92766.7
276790392,41.1148,1.19357,92856.8
276794552,41.114,1.16852,94957.6
276790889,41.114,1.15787,95855.5
276790896,41.1138,1.15708,95929.9
529091833,41.1136,1.15609,96037.2
529091823,41.1133,1.15557,96112
529091816,41.111,1.15471,96384.4
529091782,41.11,1.15422,96503.6
529091790,41.1098,1.15371,96556
529091728,41.1095,1.15339,96599.9
529091714,41.1084,1.14933,96963
529686059,41.1083,1.14834,97066.6
529091633,41.1082,1.1472,97178.4
529414520,41.108,1.14642,97251.2
529414492,41.108,1.14378,97472.9
529091372,41.108,1.14124,97685.5
529091373,41.1076,1.14005,97793.8
529091352,41.1075,1.13961,97853.7
529091345,41.1056,1.1348,98309.4
529091191,41.1049,1.13243,98528.4
394702930,41.1034,1.12833,98907.5
529091089,41.1035,1.12769,98965.1
1502877702,41.1035,1.12714,99012.1
411504118,41.1032,1.12659,99075.3
529091069,41.1025,1.1256,99193.4
332488008,41.1003,1.12116,99638.7
332488012,41.0954,1.10828,100849
530682409,41.0915,1.09781,101827
530682321,41.0857,1.0824,103268
530682283,41.0836,1.0764,103824
1409150341,41.0834,1.07501,103944
1409150333,41.0832,1.07372,104053
530682264,41.0832,1.07203,104195
477614682,41.0842,1.06559,104746
530775203,41.0853,1.05838,105363
530775186,41.0857,1.05186,105912
530775180,41.0853,1.04489,106498
530775136,41.0844,1.03985,106933
477614692,41.0832,1.03553,107318
530774917,41.0789,1.02364,108425
530774906,41.077,1.01936,108840
477614704,41.0748,1.01625,109199
1534186595,41.0712,1.01305,109685
530800160,41.0689,1.01079,110005
477614712,41.0666,1.00721,110397
531798500,41.0653,1.00349,110742
531798460,41.0631,0.996084,111412
531798443,41.0611,0.992977,111755
477614815,41.058,0.989974,112181
279716631,41.0574,0.989333,112266
1534186580,41.0554,0.986778,112575
1534186553,41.0507,0.978971,113413
1534186542,41.0478,0.973023,114007
1534186533,41.0437,0.966197,114739
1534186525,41.0415,0.962083,115166
1534186517,41.0403,0.958843,115468
1534186510,41.0389,0.952953,115987
1534186501,41.0375,0.94891,116358
1534186492,41.0359,0.945375,116709
1534186484,41.0341,0.942487,117023
477614768,41.0306,0.937706,117582
1534186450,41.0249,0.931346,118409
1534186373,41.0196,0.926601,119122
1534186356,41.0132,0.922214,119922
477614784,41.0074,0.918187,120651
1534186249,41.0049,0.915667,121003
477614966,41.0045,0.914655,121098
1534186198,41.0043,0.913755,121182
415781245,41.0037,0.912551,121309
531792294,41.0024,0.911525,121473
1410494438,41.0018,0.911035,121552
1410494418,41.0015,0.910373,121616
251715579,41.0015,0.908754,121752
251715577,41.0018,0.907694,121848
251715575,41.0023,0.907516,121913
1410494477,41.0027,0.908134,121982
1410494471,41.0026,0.908584,122022
1410494449,41.0022,0.908976,122078
531792265,40.9997,0.908845,122358
409806858,40.9972,0.908028,122645
35328581,40.9957,0.907122,122832
409806923,40.9935,0.905296,123114
531792252,40.9909,0.901892,123522
1410586203,40.9884,0.89888,123902
409806935,40.985,0.894735,124414
1410586049,40.9825,0.889606,124926
409806944,40.9802,0.885647,125347
531792226,40.9774,0.882447,125761
35328589,40.9718,0.878791,126461
531792210,40.9665,0.874888,127127
35328592,40.9624,0.870398,127720
409806939,40.9584,0.865947,128305
35328595,40.9533,0.862686,128935
409806961,40.9481,0.858819,129600
35328597,40.9389,0.849818,130870
35328601,40.9202,0.832177,133422
35328603,40.9145,0.826741,134206
35328607,40.9044,0.816361,135630
35328611,40.8947,0.807064,136963
415781269,40.8884,0.800969,137832
1260512085,40.8833,0.795717,138548
35328619,40.8757,0.788349,139595
35328622,40.8697,0.780805,140520
35328626,40.8619,0.771197,141706
35328630,40.8543,0.762459,142820
415781304,40.8486,0.754037,143776
35328636,40.8444,0.74778,144481
35328638,40.8399,0.74423,145063
35328642,40.8319,0.738488,146086
35325309,40.8268,0.730332,146975
35325313,40.8209,0.721665,147955
35325315,40.817,0.713781,148748
276805851,40.8128,0.703792,149711
1342441203,40.8114,0.700685,150017
35325322,40.8087,0.696741,150465
415786535,40.804,0.688033,151375
35325328,40.8023,0.678931,152165
35325330,40.8,0.673126,152715
35325331,40.7979,0.669855,153078
415786527,40.7934,0.664823,153736
35325336,40.7878,0.657387,154616
35325339,40.781,0.646821,155790
35325343,40.7738,0.638225,156869
35325347,40.7666,0.630034,157922
35325350,40.7624,0.623129,158669
35325354,40.7581,0.613004,159647
603191131,40.7549,0.6042,160475
415786601,40.7512,0.598606,161098
415786602,40.7449,0.593236,161937
35325367,40.7386,0.590899,162670
376034275,40.7347,0.588488,163149
415786605,40.7321,0.584598,163588
35325376,40.7294,0.576463,164338
35325381,40.725,0.568115,165199
35325385,40.7166,0.559623,166377
415796090,40.7085,0.552204,167482
35325395,40.7027,0.545418,168343
415796110,40.6969,0.539171,169173
35325404,40.6904,0.529307,170281
35325408,40.6851,0.525812,170951
35325412,40.678,0.521741,171815
35325415,40.6728,0.51588,172576
35325418,40.6662,0.513219,173352
415796121,40.6578,0.510134,174326
415796124,40.6508,0.507707,175128
415796125,40.6364,0.499376,176877
415796129,40.6235,0.488002,178610
35325434,40.6134,0.478697,179980
35325442,40.6007,0.472025,181499
35325446,40.5946,0.468313,182249
35325453,40.5865,0.45951,183417
35325458,40.5795,0.451491,184457
35325463,40.574,0.440665,185557
35325467,40.5699,0.434682,186236
241883180,40.5637,0.429736,187048
987750130,40.5575,0.42654,187789
241883174,40.552,0.422721,188479
241883170,40.545,0.419349,189313
241883165,40.5355,0.418606,190380
241883158,40.5216,0.416297,191934
241883154,40.5132,0.415263,192869
241883149,40.5042,0.41575,193878
241883144,40.4938,0.415048,195034
241883139,40.486,0.41592,195914
241883134,40.4782,0.418838,196811
241883130,40.4708,0.417373,197659
241883127,40.4656,0.412871,198352
241883122,40.4587,0.406154,199307
241883115,40.4455,0.395065,201054
241883111,40.4373,0.389057,202109
241883107,40.4283,0.384619,203179
241883096,40.4171,0.375236,204658
241883093,40.4115,0.371446,205355
241883091,40.4079,0.370439,205767
241883090,40.4038,0.370424,206227
338704806,40.4003,0.37065,206613
338704790,40.3978,0.369823,206899
774986431,40.3952,0.367655,207245
241883084,40.3933,0.364419,207593
241883083,40.3924,0.360944,207904
241883082,40.3916,0.355372,208387
774986388,40.39,0.351008,208795
241883078,40.387,0.346284,209322
241883076,40.3838,0.343438,209751
774986369,40.3782,0.339264,210463
774986361,40.3739,0.334178,211113
241883069,40.3685,0.329671,211823
241883067,40.3646,0.326032,212353
241883049,40.3582,0.317535,213365
773881354,40.3548,0.312338,213947
241883034,40.3531,0.307752,214380
241883030,40.3506,0.297611,215285
241883026,40.3463,0.285993,216384
241883021,40.3426,0.274231,217469
241883019,40.3394,0.2699,217979
241883015,40.3311,0.261396,219151
241883011,40.3248,0.254989,220042
241883007,40.3166,0.248043,221133
241883003,40.309,0.240925,222167
241882999,40.3014,0.236381,223093
241882995,40.294,0.231129,224039
241882991,40.2862,0.228194,224952
241882987,40.2779,0.231579,225929
908498031,40.2739,0.234413,226434
241882983,40.27,0.235975,226887
908498438,40.2664,0.236441,227294
908498281,40.2626,0.235599,227723
241882948,40.2564,0.232033,228468
241882945,40.2499,0.228693,229251
241882943,40.246,0.225644,229758
241882939,40.2399,0.218814,230645
908498250,40.2341,0.212975,231465
908498236,40.2311,0.209579,231902
241882933,40.2291,0.206243,232265
908498310,40.2274,0.202396,232641
908498055,40.2257,0.195767,233237
908498272,40.2243,0.192247,233573
241882927,40.2221,0.188929,233946
279645404,40.2193,0.186411,234324
241882922,40.2141,0.182731,234982
241882918,40.2059,0.176689,236034
241882914,40.1933,0.172864,237476
241882910,40.181,0.165955,238959
344519926,40.1686,0.16007,240435
241882903,40.1603,0.155108,241448
241882899,40.1532,0.149271,242381
241882890,40.1457,0.144735,243305
241882886,40.1373,0.141821,244270
241882883,40.1309,0.138905,245023
676781123,40.1246,0.134776,245809
676781178,40.1209,0.132787,246250
241882877,40.1164,0.131361,246770
287425523,40.1115,0.130801,247316
287425533,40.1102,0.13041,247467
287425558,40.1091,0.1294,247619
253358326,40.108,0.129711,247739
253358322,40.1058,0.133163,248122
395392707,40.1046,0.134882,248320
395392696,40.1031,0.135593,248541
232083276,40.0984,0.134072,249086
1314238951,40.0956,0.132353,249434
241896231,40.0929,0.130569,249763
458830082,40.0905,0.127589,250134
259432789,40.0811,0.117496,251490
667399347,40.0751,0.111067,252350
667399319,40.072,0.108609,252759
667399322,40.071,0.105424,253055
667399314,40.0705,0.101638,253383
232083181,40.0668,0.090083,254448
232083158,40.0669,0.0876216,254664
259187673,40.0677,0.0844006,254961
259187672,40.0661,0.0818514,255253
378845539,40.0649,0.0798885,255466
378845529,40.0637,0.075478,255863
259187667,40.0617,0.0712764,256289
259979498,40.0599,0.0685864,256593
259187509,40.0575,0.0654698,256966
259187507,40.0555,0.0610288,257405
288123865,40.0539,0.0578132,257732
259188525,40.052,0.0555772,258021
259100942,40.0501,0.0542261,258257
232082928,40.049,0.0526414,258442
286712462,40.0441,0.0429433,259434
259273953,40.0392,0.0336572,260391
232082846,40.0356,0.0268745,261093
1469647618,40.0336,0.0210523,261641
232082827,40.0307,0.0095827,262669
259097464,40.0278,-0.0015055,263665
314696880,40.0263,-0.0075675,264209
258935438,40.0265,-0.0082069,264269
696832923,40.0261,-0.0086925,264334
262463008,40.0252,-0.0135775,264763
262495971,40.0243,-0.0219016,265479
1151150656,40.0236,-0.025962,265835
259113927,40.0197,-0.0332543,266593
369582742,40.0168,-0.0352626,266956
259102570,40.0165,-0.0359224,267029
259102574,40.0161,-0.03581,267080
392476074,40.0109,-0.0388169,267712
269785009,40.0063,-0.0415625,268274
259561966,40.0054,-0.0427139,268428
567147465,40.0045,-0.0426392,268533
1151151111,40.0023,-0.0439446,268796
1151155350,39.9996,-0.0456141,269130
1151154758,39.9973,-0.0472908,269425
1180651344,39.9949,-0.0473111,269689
262242640,39.9939,-0.0471674,269807
1061652159,39.9931,-0.0475831,269903
262247520,39.9904,-0.0500231,270273
471964827,39.9895,-0.050818,270389
262247524,39.9876,-0.0524088,270640
260567210,39.9861,-0.0535652,270839
260567218,39.9858,-0.0537543,270877
1180651443,39.9849,-0.0547138,271003
514390662,39.9811,-0.0591238,271569
599779053,39.979,-0.0610344,271861
599779029,39.978,-0.0623346,272025
275259002,39.9772,-0.0627781,272121
599017033,39.9753,-0.0642624,272375
244421465,39.9737,-0.0656859,272593
244421456,39.9714,-0.0670591,272869
244421449,39.9705,-0.0675948,272977
244421300,39.97,-0.0682323,273057
244421304,39.9696,-0.0686492,273132
244421297,39.9682,-0.068932,273296
244421291,39.9643,-0.0712379,273775
392448430,39.9618,-0.0727419,274086
244421285,39.96,-0.0737431,274296
244421279,39.9583,-0.074837,274510
392448613,39.9562,-0.0767558,274796
244421261,39.9544,-0.0783915,275039
244421252,39.9518,-0.0818911,275455
244421245,39.9495,-0.0852214,275840
244421078,39.9491,-0.085391,275897
244421073,39.949,-0.0861335,275970
244421120,39.9479,-0.0867342,276105
235564426,39.9465,-0.0873159,276266
244421207,39.9449,-0.087786,276448
244421200,39.944,-0.087573,276574
1484740136,39.9438,-0.0874833,276591
1484740131,39.9435,-0.087719,276639
495303611,39.9431,-0.0879369,276693
1484740128,39.9422,-0.0888319,276822
1484740093,39.94,-0.0908055,277114
1484740078,39.94,-0.0908081,277121
233076335,39.9388,-0.0919205,277287
495630647,39.9371,-0.0935075,277519
233076387,39.9359,-0.0946429,277685
495303722,39.9347,-0.0957782,277851
233076431,39.9334,-0.0969255,278026
1152722275,39.9316,-0.0986579,278270
495303846,39.9298,-0.100272,278511
495303863,39.9296,-0.100655,278555
499510145,39.9284,-0.10162,278721
324148525,39.9278,-0.102356,278812
336407661,39.9275,-0.102429,278856
336399662,39.9263,-0.10365,279023
495630377,39.926,-0.103715,279067
495303774,39.9255,-0.105783,279306
235980084,39.9252,-0.105908,279350
324156717,39.9232,-0.106473,279580
324156701,39.9205,-0.108316,279916
232439406,39.914,-0.112451,280721
324161939,39.9078,-0.11561,281460
305690821,39.9042,-0.116962,281884
305681010,39.9006,-0.119146,282322
1481423054,39.8962,-0.122099,282872
305687224,39.8908,-0.125752,283549
232439531,39.8874,-0.12821,283986
232439565,39.8843,-0.131692,284446
232439615,39.8761,-0.140126,285609
232439634,39.874,-0.141962,285896
324163394,39.8716,-0.143466,286190
244057425,39.8703,-0.145735,286436
244057440,39.8696,-0.145126,286536
1319878698,39.8691,-0.145767,286617
244057448,39.8685,-0.145348,286707
244057428,39.8668,-0.146194,286909
232439683,39.8623,-0.148637,287448
244057740,39.8577,-0.151301,288008
1319878662,39.8575,-0.150942,288052
437382238,39.8571,-0.151119,288101
432664030,39.856,-0.151111,288226
244057352,39.8545,-0.152448,288428
244057345,39.8535,-0.153414,288569
244057339,39.8522,-0.154668,288752
244057332,39.8512,-0.155577,288887
437382253,39.8507,-0.156076,288957
437382260,39.8491,-0.157471,289168
244057324,39.8488,-0.157812,289216
437382309,39.8477,-0.159242,289388
437382317,39.8475,-0.159438,289420
244057313,39.8471,-0.159935,289495
244057307,39.8453,-0.161029,289719
244057301,39.8426,-0.161472,290015
244057517,39.8368,-0.163722,290690
324167264,39.8359,-0.16418,290811
244057640,39.8358,-0.164777,290867
244057637,39.8352,-0.166184,291005
324167260,39.8341,-0.167985,291216
244057672,39.8339,-0.167463,291299
324167281,39.8333,-0.164983,291534
244057471,39.8312,-0.164556,291768
232439848,39.8177,-0.166656,293278
1297219526,39.817,-0.167249,293377
1297219580,39.8165,-0.166926,293446
1297219656,39.8156,-0.167317,293559
324168523,39.8149,-0.16724,293630
1297219520,39.8129,-0.167773,293867
324168548,39.8112,-0.168968,294082
1297219514,39.8039,-0.17439,295013
1297219563,39.8028,-0.175467,295167
1297219527,39.8024,-0.17564,295222
305766090,39.7968,-0.17983,295944
1297219603,39.7843,-0.18933,297551
1297219653,39.7821,-0.192246,297899
1297219592,39.7819,-0.192658,297960
1297219503,39.7818,-0.193289,298028
232439979,39.7807,-0.193892,298163
305780953,39.7787,-0.19624,298460
232440029,39.7774,-0.197194,298628
324174354,39.7765,-0.198399,298774
324174361,39.7755,-0.200992,299021
232440056,39.7739,-0.203188,299285
232440093,39.7718,-0.206653,299660
827474655,39.7706,-0.207452,299815
827474681,39.7701,-0.207948,299886
827474651,39.7696,-0.208045,299940
827474653,39.767,-0.209357,300260
827474674,39.7663,-0.209823,300350
232440137,39.7635,-0.210754,300682
232440166,39.758,-0.213062,301319
324176630,39.7527,-0.215782,301953
232440209,39.7491,-0.218904,302437
232440241,39.7434,-0.227926,303436
324178700,39.7415,-0.232135,303855
276188930,39.7407,-0.233635,304020
276188934,39.7405,-0.234324,304092
276188946,39.7399,-0.234084,304163
232440283,39.7366,-0.236827,304599
232440313,39.7288,-0.241119,305550
585207341,39.7283,-0.241541,305619
585207335,39.728,-0.241685,305656
246670498,39.7268,-0.242071,305797
703778067,39.7226,-0.246468,306400
412518941,39.7225,-0.246952,306445
412518943,39.7222,-0.247089,306490
246670492,39.7214,-0.247324,306574
246670488,39.7163,-0.249861,307181
246670484,39.7081,-0.255412,308216
246670481,39.7062,-0.257247,308481
703778111,39.7038,-0.259709,308822
703778063,39.7039,-0.260328,308894
246670473,39.7037,-0.260899,308947
1297381829,39.7031,-0.260813,309023
1297381801,39.7021,-0.261296,309139
412518962,39.701,-0.261451,309261
412518964,39.7007,-0.261452,309305
246813593,39.6962,-0.26115,309811
246813590,39.6923,-0.261923,310250
246813586,39.6879,-0.263248,310745
246813582,39.6866,-0.264215,310913
919591004,39.6859,-0.264958,311038
919590983,39.6858,-0.265595,311107
441584601,39.6834,-0.267965,311441
471545880,39.6831,-0.268717,311521
246813573,39.6813,-0.269139,311735
911546867,39.6798,-0.270007,311920
246813569,39.679,-0.270301,312016
246813563,39.6765,-0.271613,312325
911498086,39.6763,-0.271688,312352
246813559,39.6756,-0.272191,312435
246813526,39.6745,-0.273995,312633
246813514,39.674,-0.274523,312707
246813510,39.6716,-0.276233,313012
343392160,39.6705,-0.277238,313164
412722282,39.6671,-0.277692,313551
1369215660,39.6648,-0.278148,313804
246813427,39.6611,-0.279203,314222
246813357,39.6585,-0.280686,314546
252422370,39.6471,-0.285059,315863
252422364,39.6448,-0.286313,316149
252422416,39.6405,-0.290382,316732
981015914,39.6374,-0.292922,317148
252422425,39.6349,-0.296693,317574
252422433,39.6329,-0.302254,318100
252422439,39.6322,-0.306559,318477
252422444,39.6309,-0.308498,318700
252422298,39.6293,-0.310941,318980
252422304,39.628,-0.313686,319257
252516417,39.6254,-0.320793,319931
252516426,39.6221,-0.328513,320687
252516400,39.6194,-0.333398,321204
252516392,39.6172,-0.336534,321561
252516420,39.6119,-0.342833,322364
252516402,39.606,-0.348525,323182
252516388,39.5998,-0.356836,324178
252516427,39.5967,-0.36241,324763
252516389,39.5932,-0.371496,325637
252516435,39.5896,-0.382972,326700
252516418,39.5878,-0.388727,327233
336044910,39.5866,-0.39445,327741
336044885,39.5858,-0.402742,328458
252516438,39.5846,-0.408971,329008
336039387,39.582,-0.414879,329593
252516456,39.5792,-0.418626,330044
336039369,39.5756,-0.421578,330518
252516451,39.5724,-0.423108,330899
35316204,39.5643,-0.42641,331839
219307965,39.5592,-0.430197,332495
219312655,39.5561,-0.433507,332945
219307977,39.553,-0.437639,333442
219309013,39.5475,-0.443877,334253
104743242,39.543,-0.448689,334899
104743245,39.5386,-0.454897,335620
104743248,39.5338,-0.460235,336329
218928195,39.5289,-0.464716,336996
218928200,39.5261,-0.468555,337450
218928209,39.5226,-0.474056,338058
218969672,39.5187,-0.478204,338625
317642912,39.5157,-0.482969,339154
317642920,39.5142,-0.488574,339664
429453794,39.5136,-0.495036,340224
417231928,39.5125,-0.499749,340646
218969696,39.5107,-0.504443,341096
218969700,39.5083,-0.508648,341542
148636209,39.5063,-0.512681,341957
311340187,39.5046,-0.519059,342535
311340198,39.5014,-0.525745,343212
311340211,39.4962,-0.531481,343977
311340218,39.4943,-0.533883,344277
311340223,39.491,-0.538946,344848
311340227,39.4866,-0.541764,345390
311340231,39.4829,-0.54448,345869
311340235,39.4797,-0.547649,346313
311345524,39.4769,-0.549007,346647
311345531,39.4747,-0.549681,346900
311345555,39.4734,-0.55144,347113
311345706,39.4732,-0.553438,347288
311347701,39.4731,-0.559386,347799
88355130,39.4734,-0.570905,348789
88353315,39.474,-0.576784,349298
320165337,39.4744,-0.607016,351893
320158561,39.4734,-0.635661,354355
88350523,39.4734,-0.642014,354901
88349195,39.4735,-0.646283,355269
88353008,39.4728,-0.650675,355654
321441941,39.471,-0.692739,359270
88352527,39.4706,-0.69632,359581
88353065,39.4699,-0.699278,359847
88355245,39.4686,-0.702772,360185
1365192795,39.467,-0.705406,360468
88356059,39.4641,-0.708764,360901
88355339,39.4597,-0.712821,361501
88353927,39.4573,-0.716276,361907
88354560,39.4544,-0.722085,362500
88355218,39.4528,-0.727836,363026
88356004,39.4519,-0.732439,363432
418285599,39.4506,-0.73725,363874
88355231,39.447,-0.74561,364693
306646891,39.445,-0.75334,365396
306646894,39.4436,-0.758997,365906
306646898,39.4423,-0.761866,366194
306646900,39.4367,-0.769312,367086
418228691,39.4354,-0.771975,367355
306646906,39.4339,-0.777778,367883
418228698,39.4337,-0.779983,368075
418228732,39.4341,-0.783041,368342
88352540,39.4336,-0.785294,368546
88352218,39.4325,-0.787508,368774
88355409,39.4319,-0.789765,368979
106431564,39.432,-0.793167,369272
106431596,39.4313,-0.795395,369479
106431620,39.4297,-0.797917,369760
419242737,39.429,-0.79999,369952
106431672,39.429,-0.804563,370346
106431689,39.4296,-0.810461,370859
106431709,39.4312,-0.816501,371407
106431833,39.4326,-0.819422,371701
106431885,39.434,-0.820691,371896
106432000,39.4367,-0.821903,372208
106432380,39.4385,-0.823189,372440
106432395,39.4401,-0.825059,372684
106433068,39.4417,-0.827815,372975
106433254,39.4427,-0.831688,373329
106433279,39.4438,-0.835961,373716
106433312,39.4446,-0.839542,374035
106433379,39.4458,-0.841921,374284
106433411,39.4477,-0.844678,374598
106433447,39.4488,-0.847746,374891
106433482,39.4495,-0.851328,375207
106433609,39.4506,-0.854183,375484
106433617,39.4524,-0.856664,375775
106433650,39.4531,-0.858771,375976
106433690,39.454,-0.865811,376588
106433813,39.4549,-0.867859,376793
106434053,39.456,-0.868971,376954
106434592,39.4583,-0.870476,377235
106434700,39.4597,-0.872415,377465
106434722,39.4605,-0.874825,377691
106435318,39.4606,-0.877952,377961
106435348,39.4591,-0.889373,378956
107578001,39.458,-0.892983,379293
107578013,39.4572,-0.896502,379608
107578028,39.457,-0.899646,379879
343356560,39.4564,-0.901617,380064
343356594,39.4548,-0.904021,380332
107578107,39.4543,-0.906181,380529
107578117,39.4546,-0.91085,380932
107578132,39.4544,-0.913808,381187
421888310,39.4534,-0.917952,381563
421888313,39.4531,-0.92558,382220
107578244,39.4527,-0.928121,382443
421888322,39.4518,-0.930581,382675
421888324,39.4511,-0.933232,382918
107578255,39.4513,-0.935757,383138
107578301,39.455,-0.944009,383957
129396171,39.4584,-0.949846,384587
129396199,39.4592,-0.9536,384923
129396220,39.4615,-0.969645,386323
129396296,39.4701,-1.0052,389523
129396316,39.4716,-1.0114,390081
129396342,39.4733,-1.01939,390793
129396364,39.476,-1.0308,391817
129396396,39.479,-1.042,392837
129396418,39.4798,-1.04555,393154
129396441,39.4793,-1.04972,393518
129396478,39.4797,-1.05268,393780
353454539,39.4832,-1.06079,394578
253554684,39.485,-1.06263,394834
253554672,39.4857,-1.0638,394967
353454521,39.4859,-1.0658,395143
353454555,39.4854,-1.06712,395271
253554660,39.4846,-1.06968,395510
252834439,39.4845,-1.07409,395890
252834408,39.485,-1.08278,396638
1410250312,39.4852,-1.08437,396777
1410250378,39.4854,-1.08463,396811
1410250363,39.4854,-1.08506,396850
1410250328,39.4852,-1.08598,396934
252834348,39.4853,-1.08802,397110
1410250341,39.4853,-1.08886,397184
1410250316,39.4852,-1.0892,397215
1432756972,39.4843,-1.09289,397546
252834308,39.4839,-1.0949,397726
252834303,39.4833,-1.09808,398007
252834298,39.4833,-1.09928,398111
1420260847,39.4835,-1.1018,398328
252834272,39.4838,-1.10526,398627
253603899,39.4841,-1.10653,398742
339862989,39.4835,-1.1071,398834
252834210,39.4792,-1.11575,399717
252834166,39.4756,-1.12095,400330
339832391,39.4734,-1.12684,400893
252834046,39.4651,-1.1487,402982
252833966,39.455,-1.1744,405462
1403957072,39.4444,-1.20034,407977
1403957038,39.4404,-1.21022,408936
252833815,39.434,-1.22576,410452
252833786,39.4314,-1.23307,411145
